CHILDREN	NOUN	child
which	DET	which
is	AUX	be
so	ADV	so
uniquely	ADV	uniquely
characteristic	ADJ	characteristic
of	ADP	of
the	DET	the
Lens	PROPN	Lens
of	ADP	of
the	DET	the
Galactic	PROPN	Galactic
Patrol	PROPN	Patrol
.	PUNCT	.
But	CCONJ	but
there	PRON	there
was	AUX	be
work	NOUN	work
to	PART	to
do	AUX	do
,	PUNCT	,
and	CCONJ	and
Kinnison	PROPN	Kinnison
did	AUX	do
it	PRON	it
.	PUNCT	.
Since	SCONJ	since
the	DET	the
_	NOUN	_
Z9M9Z	PROPN	Z9M9Z
_	PROPN	_
was	AUX	be
now	ADV	now
working	VERB	work
as	ADP	as
not	PART	not
even	ADV	even
the	DET	the
most	ADV	most
optimistic	ADJ	optimistic
of	ADP	of
her	PRON	her
planners	NOUN	planner
and	CCONJ	and
designers	NOUN	designer
had	AUX	have
dared	VERB	dare
to	PART	to
hope	VERB	hope
that	SCONJ	that
she	PRON	she
ever	ADV	ever
could	AUX	could
work	VERB	work
,	PUNCT	,
the	DET	the
war	NOUN	war
could	AUX	could
now	ADV	now
be	AUX	be
,	PUNCT	,
and	CCONJ	and
was	AUX	be
now	ADV	now
being	AUX	be
fought	VERB	fight
strategically	ADV	strategically
;	PUNCT	;
that	DET	that
is	AUX	be
,	PUNCT	,
with	ADP	with
the	DET	the
object	NOUN	object
of	ADP	of
doing	VERB	do
the	DET	the
enemy	NOUN	enemy
as	ADP	as
much	ADJ	much
harm	NOUN	harm
as	ADP	as
possible	ADJ	possible
with	ADP	with
the	DET	the
irreducible	ADJ	irreducible
minimum	NOUN	minimum
of	ADP	of
risk	NOUN	risk
.	PUNCT	.
It	PRON	it
was	AUX	be
not	PART	not
sporting	ADJ	sporting
.	PUNCT	.
It	PRON	it
was	AUX	be
not	PART	not
clubby	ADJ	clubby
.	PUNCT	.
There	PRON	there
was	AUX	be
nothing	PRON	nothing
whatever	DET	whatever
of	ADP	of
chivalry	NOUN	chivalry
.	PUNCT	.
There	PRON	there
was	AUX	be
no	DET	no
thought	NOUN	thought
whatever	DET	whatever
of	ADP	of
giving	VERB	give
the	DET	the
enemy	NOUN	enemy
a	DET	a
break	NOUN	break
.	PUNCT	.
It	PRON	it
was	AUX	be
massacre	NOUN	massacre
--	PUNCT	--
it	PRON	it
was	AUX	be
murder	NOUN	murder
--	PUNCT	--
it	PRON	it
was	AUX	be
war	NOUN	war
.	PUNCT	.
It	PRON	it
was	AUX	be
not	PART	not
ship	NOUN	ship
to	ADP	to
ship	NOUN	ship
.	PUNCT	.
No	INTJ	no
,	PUNCT	,
nor	CCONJ	nor
fleet	NOUN	fleet
to	ADP	to
fleet	NOUN	fleet
.	PUNCT	.
Instead	ADV	instead
,	PUNCT	,
ten	NUM	ten
or	CCONJ	or
twenty	NUM	twenty
Patrol	NOUN	patrol
task	NOUN	task
forces	NOUN	force
,	PUNCT	,
under	ADP	under
sure	ADJ	sure
pilotage	NOUN	pilotage
,	PUNCT	,
dashed	VERB	dash
out	ADV	out
to	ADP	to
englobe	PROPN	englobe
at	ADP	at
extreme	ADJ	extreme
range	NOUN	range
one	NUM	one
fleet	NOUN	fleet
of	ADP	of
the	DET	the
Boskonians	PROPN	Boskonians
.	PUNCT	.
Then	ADV	then
,	PUNCT	,
before	ADP	before
the	DET	the
opposing	VERB	oppose
admiral	NOUN	admiral
could	AUX	could
assemble	VERB	assemble
a	DET	a
picture	NOUN	picture
of	ADP	of
what	PRON	what
was	AUX	be
going	VERB	go
on	ADP	on
,	PUNCT	,
his	PRON	his
entire	ADJ	entire
command	NOUN	command
became	VERB	become
the	DET	the
center	NOUN	center
of	ADP	of
impact	NOUN	impact
of	ADP	of
hundreds	NOUN	hundred
or	CCONJ	or
even	ADV	even
thousands	NOUN	thousand
of	ADP	of
detonating	VERB	detonate
superatomic	ADJ	superatomic
bombs	NOUN	bomb
,	PUNCT	,
as	ADV	as
well	ADV	well
as	ADP	as
the	DET	the
focus	NOUN	focus
of	ADP	of
an	DET	an
immensely	ADV	immensely
greater	ADJ	great
number	NOUN	number
of	ADP	of
scarcely	ADV	scarcely
less	ADV	less
ravaging	ADJ	ravaging
primary	ADJ	primary
beams	NOUN	beam
.	PUNCT	.
Not	PART	not
a	DET	a
ship	NOUN	ship
nor	CCONJ	nor
a	DET	a
scout	NOUN	scout
nor	CCONJ	nor
a	DET	a
lifeboat	NOUN	lifeboat
of	ADP	of
the	DET	the
englobed	ADJ	englobed
fleet	NOUN	fleet
escaped	VERB	escape
,	PUNCT	,
ever	ADV	ever
.	PUNCT	.
In	ADP	in
fact	NOUN	fact
,	PUNCT	,
few	ADJ	few
indeed	ADV	indeed
were	AUX	be
the	DET	the
blobs	NOUN	blob
,	PUNCT	,
or	CCONJ	or
even	ADV	even
droplets	NOUN	droplet
,	PUNCT	,
of	ADP	of
hard	ADJ	hard
alloy	NOUN	alloy
or	CCONJ	or
of	ADP	of
dureum	NOUN	dureum
which	DET	which
remained	VERB	remain
merely	ADV	merely
liquefied	ADJ	liquefied
or	CCONJ	or
which	DET	which
,	PUNCT	,
later	ADV	later
,	PUNCT	,
were	AUX	be
able	ADJ	able
to	PART	to
condense	VERB	condense
.	PUNCT	.
Fleet	ADJ	fleet
by	ADP	by
fleet	NOUN	fleet
the	DET	the
Boskonians	PROPN	Boskonians
were	AUX	be
blown	VERB	blow
out	ADP	out
of	ADP	of
the	DET	the
ether	NOUN	ether
;	PUNCT	;
one	NUM	one
by	ADP	by
one	NUM	one
the	DET	the
red	ADJ	red
lights	NOUN	light
in	ADP	in
the	DET	the
tank	NOUN	tank
and	CCONJ	and
in	ADP	in
the	DET	the
reducer	NOUN	reducer
winked	VERB	wink
out	ADP	out
.	PUNCT	.
And	CCONJ	and
finally	ADV	finally
the	DET	the
slaughter	NOUN	slaughter
was	AUX	be
done	VERB	do
.	PUNCT	.
Kit	PROPN	Kit
and	CCONJ	and
his	PRON	his
two	NUM	two
now	ADV	now
Lensless	ADJ	lensless
sisters	NOUN	sister
unlaced	VERB	unlace
themselves	PRON	themselves
.	PUNCT	.
Karen	PROPN	Karen
and	CCONJ	and
Constance	PROPN	Constance
came	VERB	come
up	ADP	up
for	ADP	for
air	NOUN	air
,	PUNCT	,
announcing	VERB	announce
that	SCONJ	that
they	PRON	they
knew	VERB	know
how	SCONJ	how
to	PART	to
work	VERB	work
the	DET	the
problem	NOUN	problem
Kit	PROPN	Kit
had	AUX	have
handed	VERB	hand
them	PRON	they
,	PUNCT	,
but	CCONJ	but
that	SCONJ	that
they	PRON	they
would	AUX	would
need	VERB	need
more	ADJ	more
time	NOUN	time
on	ADP	on
it	PRON	it
.	PUNCT	.
Clarrissa	PROPN	Clarrissa
,	PUNCT	,
white	ADJ	white
and	CCONJ	and
shaken	VERB	shake
by	ADP	by
what	PRON	what
she	PRON	she
had	AUX	have
driven	VERB	drive
herself	PRON	herself
to	PART	to
do	AUX	do
,	PUNCT	,
looked	VERB	look
and	CCONJ	and
felt	VERB	feel
sick	ADJ	sick
.	PUNCT	.
So	ADV	so
did	AUX	do
Kinnison	PROPN	Kinnison
;	PUNCT	;
nor	CCONJ	nor
had	AUX	have
either	DET	either
of	ADP	of
the	DET	the
other	ADJ	other
two	NUM	two
commanders	NOUN	commander
derived	VERB	derive
any	DET	any
pleasure	NOUN	pleasure
from	ADP	from
the	DET	the
engagement	NOUN	engagement
.	PUNCT	.
Tregonsee	PROPN	Tregonsee
deplored	VERB	deplore
it	PRON	it
.	PUNCT	.
Of	ADP	of
all	DET	all
the	DET	the
Lensed	PROPN	Lensed
personnel	NOUN	personnel
,	PUNCT	,
only	ADV	only
Worsel	PROPN	Worsel
had	AUX	have
enjoyed	VERB	enjoy
himself	PRON	himself
.	PUNCT	.
He	PRON	he
liked	VERB	like
to	PART	to
kill	VERB	kill
enemies	NOUN	enemy
,	PUNCT	,
at	ADP	at
close	ADJ	close
range	NOUN	range
or	CCONJ	or
far	ADV	far
,	PUNCT	,
and	CCONJ	and
he	PRON	he
could	AUX	could
not	PART	not
understand	VERB	understand
or	CCONJ	or
sympathize	VERB	sympathize
with	ADP	with
squeamishness	NOUN	squeamishness
.	PUNCT	.
Nadreck	PROPN	Nadreck
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
had	AUX	have
neither	ADV	neither
liked	VERB	like
nor	CCONJ	nor
disliked	VERB	dislike
any	DET	any
part	NOUN	part
of	ADP	of
the	DET	the
whole	ADJ	whole
affair	NOUN	affair
.	PUNCT	.
To	ADP	to
him	PRON	he
his	PRON	his
part	NOUN	part
had	AUX	have
been	AUX	be
merely	ADV	merely
another	DET	another
task	NOUN	task
,	PUNCT	,
to	PART	to
be	AUX	be
performed	VERB	perform
with	ADP	with
the	DET	the
smallest	ADJ	small
outlay	NOUN	outlay
of	ADP	of
physical	ADJ	physical
and	CCONJ	and
mental	ADJ	mental
effort	NOUN	effort
consistent	ADJ	consistent
with	ADP	with
good	ADJ	good
workmanship	NOUN	workmanship
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
next	ADV	next
?	PUNCT	?
""""	PUNCT	""""
Kinnison	PROPN	Kinnison
asked	VERB	ask
then	ADV	then
,	PUNCT	,
of	ADP	of
the	DET	the
group	NOUN	group
at	ADP	at
large	ADJ	large
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
say	VERB	say
the	DET	the
Ploorans	PROPN	Ploorans
.	PUNCT	.
They	PRON	they
're	AUX	be
not	PART	not
like	ADP	like
these	DET	these
poor	ADJ	poor
devils	NOUN	devil
were	AUX	be
--	PUNCT	--
they	PRON	they
probably	ADV	probably
sent	VERB	send
them	PRON	they
in	ADV	in
.	PUNCT	.
_	PUNCT	_
They	PRON	they
've	AUX	have
_	PUNCT	_
got	VERB	get
it	PRON	it
coming	VERB	come
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
They	PRON	they
certainly	ADV	certainly
have	AUX	have
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
Ploor	PROPN	Ploor
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
By	ADP	by
all	DET	all
means	NOUN	mean
Ploor	PROPN	Ploor
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
But	CCONJ	but
how	SCONJ	how
about	ADP	about
Arisia	PROPN	Arisia
here	ADV	here
?	PUNCT	?
""""	PUNCT	""""
Maitland	PROPN	Maitland
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
Under	ADP	under
control	NOUN	control
,	PUNCT	,
""""	PUNCT	""""
Kinnison	PROPN	Kinnison
replied	VERB	reply
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
'll	AUX	will
leave	VERB	leave
a	DET	a
heavy	ADJ	heavy
guard	NOUN	guard
and	CCONJ	and
a	DET	a
spare	ADJ	spare
tank	NOUN	tank
--	PUNCT	--
the	DET	the
Arisians	PROPN	Arisians
will	AUX	will
do	AUX	do
the	DET	the
rest	NOUN	rest
.	PUNCT	.
""""	PUNCT	""""
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
As	ADV	as
soon	ADV	soon
as	ADP	as
the	DET	the
tremendous	ADJ	tremendous
fleet	NOUN	fleet
had	AUX	have
shaken	VERB	shake
itself	PRON	itself
down	ADP	down
into	ADP	into
the	DET	the
course	NOUN	course
for	ADP	for
Ploor	PROPN	Ploor
,	PUNCT	,
all	DET	all
seven	NUM	seven
of	ADP	of
the	DET	the
Kinnisons	PROPN	Kinnisons
retired	VERB	retire
to	ADP	to
a	DET	a
small	ADJ	small
dining	NOUN	dining
room	NOUN	room
and	CCONJ	and
ate	VERB	eat
a	DET	a
festive	ADJ	festive
meal	NOUN	meal
.	PUNCT	.
They	PRON	they
drank	VERB	drink
after	ADP	after
-	PUNCT	-
dinner	NOUN	dinner
coffee	NOUN	coffee
.	PUNCT	.
Most	ADJ	Most
of	ADP	of
them	PRON	they
smoked	VERB	smoke
.	PUNCT	.
They	PRON	they
discussed	VERB	discuss
,	PUNCT	,
for	ADP	for
a	DET	a
long	ADJ	long
time	NOUN	time
and	CCONJ	and
not	PART	not
very	ADV	very
quietly	ADV	quietly
,	PUNCT	,
the	DET	the
matter	NOUN	matter
of	ADP	of
the	DET	the
Hell	PROPN	Hell
Hole	PROPN	Hole
in	ADP	in
Space	NOUN	space
.	PUNCT	.
Finally	ADV	finally
:	PUNCT	:
""""	PUNCT	""""
I	PRON	I
know	VERB	know
it	PRON	it
's	AUX	be
a	DET	a
trap	NOUN	trap
,	PUNCT	,
as	ADV	as
well	ADV	well
as	ADP	as
you	PRON	you
do	AUX	do
.	PUNCT	.
""""	PUNCT	""""
Kinnison	PROPN	Kinnison
got	VERB	get
up	ADP	up
from	ADP	from
the	DET	the
table	NOUN	table
,	PUNCT	,
rammed	VERB	ram
his	PRON	his
hands	NOUN	hand
into	ADP	into
his	PRON	his
breeches	NOUN	breech
pockets	NOUN	pocket
,	PUNCT	,
and	CCONJ	and
paced	VERB	pace
the	DET	the
floor	NOUN	floor
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
's	AUX	be
got	VERB	get
T	PROPN	T
-	PUNCT	-
R	PROPN	R
-	PUNCT	-
A	NOUN	a
-	PUNCT	-
P	PROPN	P
painted	VERB	paint
all	DET	all
over	ADP	over
it	PRON	it
,	PUNCT	,
in	ADP	in
bill	NOUN	bill
-	PUNCT	-
poster	NOUN	poster
letters	NOUN	letter
seventeen	NUM	seventeen
meters	NOUN	meter
high	ADJ	high
.	PUNCT	.
So	ADV	so
what	PRON	what
?	PUNCT	?
Since	SCONJ	since
I	PRON	I
'm	AUX	be
the	DET	the
only	ADJ	only
one	NUM	one
who	PRON	who
can	AUX	can
,	PUNCT	,
I	PRON	I
've	AUX	have
got	VERB	get
to	PART	to
go	VERB	go
in	VERB	in
,	PUNCT	,
if	SCONJ	if
it	PRON	it
's	AUX	be
still	ADV	still
there	ADV	there
after	ADP	after
we	PRON	we
knock	VERB	knock
Ploor	PROPN	Ploor
off	ADP	off
.	PUNCT	.
And	CCONJ	and
it	PRON	it
'll	AUX	will
still	ADV	still
be	AUX	be
there	ADV	there
,	PUNCT	,
for	ADP	for
all	DET	all
the	DET	the
tea	NOUN	tea
in	ADP	in
China	PROPN	China
.	PUNCT	.
All	DET	all
the	DET	the
Ploorans	PROPN	Ploorans
are	AUX	be
n't	PART	not
on	ADP	on
Ploor	PROPN	Ploor
.	PUNCT	.
""""	PUNCT	""""
Four	NUM	four
young	ADJ	young
Kinnisons	PROPN	Kinnisons
flashed	VERB	flash
thoughts	NOUN	thought
at	ADP	at
Kathryn	PROPN	Kathryn
,	PUNCT	,
who	PRON	who
frowned	VERB	frown
and	CCONJ	and
bit	VERB	bite
her	PRON	her
lip	NOUN	lip
.	PUNCT	.
She	PRON	she
had	AUX	have
hit	VERB	hit
that	DET	that
hole	NOUN	hole
with	ADP	with
everything	PRON	everything
she	PRON	she
had	AUX	have
,	PUNCT	,
and	CCONJ	and
had	AUX	have
simply	ADV	simply
bounced	VERB	bounce
.	PUNCT	.
She	PRON	she
had	AUX	have
been	AUX	be
able	ADJ	able
to	PART	to
block	VERB	block
the	DET	the
radiation	NOUN	radiation
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
but	CCONJ	but
such	DET	such
solid	ADJ	solid
barriers	NOUN	barrier
had	AUX	have
been	AUX	be
necessary	ADJ	necessary
that	SCONJ	that
she	PRON	she
had	AUX	have
blinded	VERB	blind
herself	PRON	herself
by	ADP	by
her	PRON	her
own	ADJ	own
screens	NOUN	screen
.	PUNCT	.
That	SCONJ	that
it	PRON	it
was	AUX	be
Eddorian	PROPN	Eddorian
there	PRON	there
could	AUX	could
be	AUX	be
no	ADV	no
doubt	ADV	doubt
--	PUNCT	--
warned	VERB	warn
by	ADP	by
her	PRON	her
own	ADJ	own
activities	NOUN	activity
in	ADP	in
the	DET	the
other	ADJ	other
tube	NOUN	tube
--	PUNCT	--
Plooran	PROPN	Plooran
,	PUNCT	,
of	ADP	of
course	NOUN	course
--	PUNCT	--
and	CCONJ	and
Dad	NOUN	dad
would	AUX	would
be	AUX	be
worth	ADJ	worth
taking	VERB	take
,	PUNCT	,
in	ADP	in
more	ADJ	more
ways	NOUN	way
than	ADP	than
one	NUM	one
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
ca	AUX	can
n't	PART	not
say	VERB	say
that	SCONJ	that
I	PRON	I
'm	AUX	be
any	DET	any
keener	ADJ	keen
about	ADP	about
going	VERB	go
in	ADV	in
than	ADP	than
any	DET	any
of	ADP	of
you	PRON	you
are	AUX	be
about	ADP	about
having	VERB	have
me	PRON	I
to	PART	to
do	AUX	do
it	PRON	it
,	PUNCT	,
""""	PUNCT	""""
the	DET	the
big	ADJ	big
Lensman	NOUN	lensman
went	VERB	go
on	ADP	on
,	PUNCT	,
""""	PUNCT	""""
but	CCONJ	but
unless	SCONJ	unless
some	DET	some
of	ADP	of
you	PRON	you
can	AUX	can
figure	VERB	figure
out	ADP	out
a	DET	a
reason	NOUN	reason
for	ADP	for
my	PRON	my
_	PUNCT	_
not	PART	not
_	PUNCT	_
going	VERB	go
in	ADV	in
that	PRON	that
is	AUX	be
n't	PART	not
fuller	ADJ	full
of	ADP	of
holes	NOUN	hole
than	ADP	than
a	DET	a
sponge	NOUN	sponge
-	PUNCT	-
rubber	NOUN	rubber
cushion	NOUN	cushion
,	PUNCT	,
I	PRON	I
'm	AUX	be
going	VERB	go
to	PART	to
tackle	VERB	tackle
it	PRON	it
just	ADV	just
as	ADV	as
soon	ADV	soon
after	ADP	after
we	PRON	we
blow	VERB	blow
Ploor	PROPN	Ploor
apart	ADV	apart
as	ADP	as
I	PRON	I
can	AUX	can
possibly	ADV	possibly
get	VERB	get
there	ADV	there
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
Kathryn	PROPN	Kathryn
,	PUNCT	,
his	PRON	his
self	NOUN	self
-	PUNCT	-
appointed	VERB	appoint
guardian	NOUN	guardian
,	PUNCT	,
knew	VERB	know
that	SCONJ	that
nothing	PRON	nothing
could	AUX	could
stop	VERB	stop
him	PRON	he
.	PUNCT	.
Nor	CCONJ	nor
did	AUX	do
anyone	PRON	anyone
there	ADV	there
,	PUNCT	,
even	ADV	even
Clarrissa	PROPN	Clarrissa
,	PUNCT	,
try	VERB	try
to	PART	to
stop	VERB	stop
him	PRON	he
.	PUNCT	.
Lensmen	NOUN	lensman
all	PROPN	all
,	PUNCT	,
they	PRON	they
knew	VERB	know
that	SCONJ	that
he	PRON	he
had	AUX	have
to	PART	to
go	VERB	go
in	ADV	in
;	PUNCT	;
and	CCONJ	and
why	SCONJ	why
.	PUNCT	.
To	ADP	to
the	DET	the
Five	NUM	five
,	PUNCT	,
the	DET	the
situation	NOUN	situation
was	AUX	be
not	PART	not
too	ADV	too
serious	ADJ	serious
.	PUNCT	.
Kinnison	PROPN	Kinnison
would	AUX	would
probably	ADV	probably
come	VERB	come
through	ADV	through
unhurt	ADJ	unhurt
.	PUNCT	.
The	DET	the
Eddorians	PROPN	Eddorians
could	AUX	could
take	VERB	take
him	PRON	he
,	PUNCT	,
of	ADP	of
course	NOUN	course
.	PUNCT	.
But	CCONJ	but
whether	SCONJ	whether
or	CCONJ	or
not	PART	not
they	PRON	they
could	AUX	could
do	AUX	do
anything	PRON	anything
to	ADP	to
him	PRON	he
after	ADP	after
they	PRON	they
got	VERB	get
him	PRON	he
would	AUX	would
depend	VERB	depend
no	DET	no
little	ADJ	little
on	ADP	on
what	PRON	what
the	DET	the
Kinnison	PROPN	Kinnison
kids	NOUN	kid
would	AUX	would
be	AUX	be
doing	VERB	do
in	ADP	in
the	DET	the
meantime	NOUN	meantime
--	PUNCT	--
and	CCONJ	and
that	DET	that
would	AUX	would
be	AUX	be
plenty	NOUN	plenty
.	PUNCT	.
They	PRON	they
could	AUX	could
n't	PART	not
delay	VERB	delay
Dad	PROPN	Dad
's	PART	's
entry	NOUN	entry
into	ADP	into
the	DET	the
tube	NOUN	tube
very	ADV	very
much	ADV	much
without	ADP	without
making	VERB	make
a	DET	a
smell	NOUN	smell
,	PUNCT	,
but	CCONJ	but
they	PRON	they
could	AUX	could
and	CCONJ	and
would	AUX	would
hurry	VERB	hurry
Arisia	PROPN	Arisia
up	ADP	up
.	PUNCT	.
And	CCONJ	and
even	ADV	even
if	SCONJ	if
,	PUNCT	,
as	ADP	as
seemed	VERB	seem
probable	ADJ	probable
,	PUNCT	,
Dad	PROPN	Dad
was	AUX	be
already	ADV	already
in	ADP	in
the	DET	the
tube	NOUN	tube
when	SCONJ	when
Arisia	PROPN	Arisia
was	AUX	be
ready	ADJ	ready
for	ADP	for
the	DET	the
big	ADJ	big
business	NOUN	business
with	ADP	with
Eddore	PROPN	Eddore
,	PUNCT	,
a	DET	a
lot	NOUN	lot
could	AUX	could
be	AUX	be
done	VERB	do
at	ADP	at
the	DET	the
other	ADJ	other
end	NOUN	end
.	PUNCT	.
Those	DET	those
amoeboid	NOUN	amoeboid
monstrosities	NOUN	monstrosity
would	AUX	would
be	AUX	be
fighting	VERB	fight
for	ADP	for
their	PRON	their
own	ADJ	own
precious	ADJ	precious
lives	NOUN	life
,	PUNCT	,
this	DET	this
time	NOUN	time
,	PUNCT	,
not	PART	not
for	ADP	for
the	DET	the
lives	NOUN	life
of	ADP	of
slaves	NOUN	slave
;	PUNCT	;
and	CCONJ	and
the	DET	the
Five	PROPN	Five
promised	VERB	promise
each	DET	each
other	ADJ	other
grimly	ADV	grimly
that	SCONJ	that
the	DET	the
Eddorians	PROPN	Eddorians
would	AUX	would
have	AUX	have
too	ADV	too
much	ADJ	much
else	ADV	else
to	PART	to
worry	VERB	worry
about	ADP	about
to	PART	to
waste	VERB	waste
any	DET	any
time	NOUN	time
on	ADP	on
Kimball	PROPN	Kimball
Kinnison	PROPN	Kinnison
.	PUNCT	.
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
Clarrissa	PROPN	Clarrissa
Kinnison	PROPN	Kinnison
,	PUNCT	,
however	ADV	however
,	PUNCT	,
fought	VERB	fight
the	DET	the
hardest	ADJ	hard
and	CCONJ	and
bitterest	ADJ	bitter
battle	NOUN	battle
of	ADP	of
her	PRON	her
life	NOUN	life
.	PUNCT	.
She	PRON	she
loved	VERB	love
Kim	PROPN	Kim
with	ADP	with
a	DET	a
depth	NOUN	depth
and	CCONJ	and
a	DET	a
fervor	NOUN	fervor
which	DET	which
very	ADV	very
few	ADJ	few
women	NOUN	woman
,	PUNCT	,
anywhere	ADV	anywhere
,	PUNCT	,
have	AUX	have
ever	ADV	ever
been	AUX	be
able	ADJ	able
to	PART	to
feel	VERB	feel
.	PUNCT	.
She	PRON	she
knew	VERB	know
with	ADP	with
a	DET	a
sick	ADJ	sick
,	PUNCT	,
cold	ADJ	cold
certainty	NOUN	certainty
,	PUNCT	,
knew	VERB	know
with	ADP	with
every	DET	every
fiber	NOUN	fiber
of	ADP	of
her	PRON	her
mind	NOUN	mind
and	CCONJ	and
with	ADP	with
every	DET	every
cell	NOUN	cell
of	ADP	of
her	PRON	she
brain	NOUN	brain
,	PUNCT	,
that	SCONJ	that
if	SCONJ	if
he	PRON	he
went	VERB	go
into	ADP	into
that	DET	that
trap	NOUN	trap
he	PRON	he
would	AUX	would
die	VERB	die
in	ADP	in
it	PRON	it
.	PUNCT	.
Nevertheless	ADV	nevertheless
,	PUNCT	,
she	PRON	she
would	AUX	would
have	AUX	have
to	PART	to
let	VERB	let
him	PRON	he
go	VERB	go
in	ADV	in
.	PUNCT	.
More	ADV	more
,	PUNCT	,
and	CCONJ	and
worse	ADV	worse
,	PUNCT	,
she	PRON	she
would	AUX	would
have	AUX	have
to	PART	to
send	VERB	send
him	PRON	he
in	ADV	in
--	PUNCT	--
to	ADP	to
his	PRON	his
death	NOUN	death
--	PUNCT	--
with	ADP	with
a	DET	a
smile	NOUN	smile
.	PUNCT	.
She	PRON	she
could	AUX	could
not	PART	not
ask	VERB	ask
him	PRON	he
not	PART	not
to	PART	to
go	VERB	go
in	ADV	in
.	PUNCT	.
She	PRON	she
could	AUX	could
not	PART	not
even	ADV	even
suggest	VERB	suggest
again	ADV	again
that	SCONJ	that
there	PRON	there
was	AUX	be
any	DET	any
possibility	NOUN	possibility
that	SCONJ	that
he	PRON	he
need	AUX	need
not	PART	not
go	VERB	go
in	ADV	in
.	PUNCT	.
He	PRON	he
had	AUX	have
to	PART	to
go	VERB	go
in	ADV	in
.	PUNCT	.
He	PRON	he
_	PUNCT	_
had	AUX	have
_	PUNCT	_
to	PART	to
.	PUNCT	.
And	CCONJ	and
if	SCONJ	if
Lensman	PROPN	Lensman
's	PART	's
Load	PROPN	Load
was	AUX	be
heavy	ADJ	heavy
on	ADP	on
him	PRON	he
,	PUNCT	,
on	ADP	on
her	PRON	she
it	PRON	it
was	AUX	be
almost	ADV	almost
unbearable	ADJ	unbearable
.	PUNCT	.
His	PRON	his
part	NOUN	part
was	AUX	be
vastly	ADV	vastly
the	DET	the
easier	ADJ	easy
.	PUNCT	.
He	PRON	he
would	AUX	would
only	ADV	only
have	AUX	have
to	PART	to
die	VERB	die
;	PUNCT	;
she	PRON	she
would	AUX	would
have	AUX	have
to	PART	to
live	VERB	live
.	PUNCT	.
She	PRON	she
would	AUX	would
have	AUX	have
to	PART	to
keep	VERB	keep
on	ADP	on
living	VERB	live
--	PUNCT	--
without	ADP	without
Kim	PROPN	Kim
--	PUNCT	--
living	VERB	live
a	DET	a
lifetime	NOUN	lifetime
of	ADP	of
deaths	NOUN	death
,	PUNCT	,
one	NUM	one
after	ADP	after
another	DET	another
.	PUNCT	.
And	CCONJ	and
she	PRON	she
would	AUX	would
have	AUX	have
to	PART	to
hold	VERB	hold
her	PRON	her
block	NOUN	block
and	CCONJ	and
smile	VERB	smile
,	PUNCT	,
not	PART	not
only	ADV	only
with	ADP	with
her	PRON	her
face	NOUN	face
,	PUNCT	,
but	CCONJ	but
with	ADP	with
her	PRON	her
whole	ADJ	whole
mind	NOUN	mind
.	PUNCT	.
She	PRON	she
could	AUX	could
be	AUX	be
scared	ADJ	scared
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
apprehensive	ADJ	apprehensive
,	PUNCT	,
as	ADP	as
he	PRON	he
himself	PRON	himself
was	AUX	be
;	PUNCT	;
she	PRON	she
could	AUX	could
wish	VERB	wish
with	ADP	with
all	DET	all
her	PRON	her
strength	NOUN	strength
for	ADP	for
his	PRON	his
safe	ADJ	safe
return	NOUN	return
:	PUNCT	:
but	CCONJ	but
if	SCONJ	if
he	PRON	he
suspected	VERB	suspect
the	DET	the
thousandth	ADJ	thousandth
part	NOUN	part
of	ADP	of
what	PRON	what
she	PRON	she
really	ADV	really
felt	VERB	feel
it	PRON	it
would	AUX	would
break	VERB	break
his	PRON	his
heart	NOUN	heart
.	PUNCT	.
Nor	CCONJ	nor
would	AUX	would
it	PRON	it
do	AUX	do
a	DET	a
bit	NOUN	bit
of	ADP	of
good	NOUN	good
.	PUNCT	.
However	SCONJ	however
brokenhearted	ADJ	brokenhearted
at	ADP	at
her	PRON	she
rebellion	NOUN	rebellion
against	ADP	against
the	DET	the
inflexible	ADJ	inflexible
Code	PROPN	Code
of	ADP	of
the	DET	the
Lens	PROPN	Lens
,	PUNCT	,
he	PRON	he
would	AUX	would
still	ADV	still
go	VERB	go
in	NOUN	in
.	PUNCT	.
Being	AUX	be
Kimball	PROPN	Kimball
Kinnison	PROPN	Kinnison
,	PUNCT	,
he	PRON	he
could	AUX	could
not	PART	not
do	AUX	do
anything	PRON	anything
else	ADV	else
.	PUNCT	.
As	ADV	as
