TANAR	PROPN	TANAR
knives	NOUN	knife
;	PUNCT	;
while	SCONJ	while
Stellara	PROPN	Stellara
and	CCONJ	and
Gura	PROPN	Gura
carried	VERB	carry
light	ADJ	light
spears	NOUN	spear
and	CCONJ	and
knives	NOUN	knife
,	PUNCT	,
and	CCONJ	and
seldom	ADV	seldom
was	AUX	be
there	PRON	there
a	DET	a
march	NOUN	march
that	PRON	that
did	AUX	do
not	PART	not
witness	VERB	witness
an	DET	an
encounter	NOUN	encounter
with	ADP	with
one	NUM	one
or	CCONJ	or
more	ADJ	more
of	ADP	of
the	DET	the
savage	ADJ	savage
beasts	NOUN	beast
of	ADP	of
the	DET	the
primeval	ADJ	primeval
forests	NOUN	forest
,	PUNCT	,
verdure	NOUN	verdure
clad	VERB	clothe
hills	NOUN	hill
or	CCONJ	or
rolling	VERB	roll
plains	NOUN	plain
across	ADP	across
which	DET	which
their	PRON	their
journey	NOUN	journey
led	VERB	lead
them	PRON	they
.	PUNCT	.
They	PRON	they
long	ADV	long
since	ADV	since
had	AUX	have
abandoned	VERB	abandon
any	DET	any
apprehension	NOUN	apprehension
of	ADP	of
pursuit	NOUN	pursuit
or	CCONJ	or
capture	NOUN	capture
by	ADP	by
the	DET	the
Korsars	PROPN	Korsars
and	CCONJ	and
while	SCONJ	while
they	PRON	they
had	AUX	have
skirted	VERB	skirt
the	DET	the
distant	ADJ	distant
hinterland	NOUN	hinterland
claimed	VERB	claim
by	ADP	by
Korsar	PROPN	Korsar
and	CCONJ	and
had	AUX	have
encountered	VERB	encounter
some	DET	some
of	ADP	of
the	DET	the
natives	NOUN	native
upon	SCONJ	upon
one	NUM	one
or	CCONJ	or
two	NUM	two
occasions	NOUN	occasion
,	PUNCT	,
they	PRON	they
had	AUX	have
seen	VERB	see
no	DET	no
member	NOUN	member
of	ADP	of
the	DET	the
ruling	VERB	rule
class	NOUN	class
with	ADP	with
the	DET	the
result	NOUN	result
that	SCONJ	that
for	ADP	for
the	DET	the
first	ADJ	first
time	NOUN	time
since	SCONJ	since
they	PRON	they
had	AUX	have
fallen	VERB	fall
into	ADP	into
the	DET	the
clutches	NOUN	clutch
of	ADP	of
the	DET	the
enemy	NOUN	enemy
they	PRON	they
felt	VERB	feel
a	DET	a
sense	NOUN	sense
of	ADP	of
unquestioned	ADJ	unquestioned
freedom	NOUN	freedom
.	PUNCT	.
And	CCONJ	and
though	SCONJ	though
the	DET	the
other	NOUN	other
dangers	NOUN	danger
that	PRON	that
beset	VERB	beset
their	PRON	their
way	NOUN	way
might	AUX	might
appear	VERB	appear
appalling	ADJ	appalling
to	ADP	to
one	NUM	one
of	ADP	of
the	DET	the
outer	NOUN	outer
world	NOUN	world
,	PUNCT	,
they	PRON	they
had	AUX	have
no	DET	no
such	ADJ	such
effect	NOUN	effect
upon	SCONJ	upon
any	DET	any
one	NUM	one
of	ADP	of
the	DET	the
five	NUM	five
,	PUNCT	,
whose	DET	whose
experiences	NOUN	experience
of	ADP	of
life	NOUN	life
had	AUX	have
tended	VERB	tend
to	PART	to
make	VERB	make
them	PRON	they
wholly	ADV	wholly
self	NOUN	self
-	PUNCT	-
reliant	ADJ	reliant
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
while	SCONJ	while
constantly	ADV	constantly
alert	ADJ	alert
and	CCONJ	and
watchful	ADJ	watchful
,	PUNCT	,
unoppressed	ADJ	unoppressed
by	ADP	by
the	DET	the
possibility	NOUN	possibility
of	ADP	of
future	ADJ	future
calamity	NOUN	calamity
.	PUNCT	.
When	SCONJ	when
danger	NOUN	danger
suddenly	ADV	suddenly
confronted	VERB	confront
them	PRON	they
,	PUNCT	,
they	PRON	they
were	AUX	be
ready	ADJ	ready
to	PART	to
meet	VERB	meet
it	PRON	it
.	PUNCT	.
After	ADP	after
it	PRON	it
had	AUX	have
passed	VERB	pass
they	PRON	they
did	AUX	do
not	PART	not
depress	VERB	depress
their	PRON	their
spirits	NOUN	spirit
by	ADP	by
anticipating	VERB	anticipate
the	DET	the
next	ADJ	next
encounter	NOUN	encounter
.	PUNCT	.
Ja	PROPN	Ja
and	CCONJ	and
David	PROPN	David
were	AUX	be
anxious	ADJ	anxious
to	PART	to
return	VERB	return
to	ADP	to
their	PRON	their
mates	NOUN	mate
,	PUNCT	,
but	CCONJ	but
Tanar	PROPN	Tanar
and	CCONJ	and
Stellara	PROPN	Stellara
were	AUX	be
supremely	ADV	supremely
happy	ADJ	happy
because	SCONJ	because
they	PRON	they
were	AUX	be
together	ADV	together
,	PUNCT	,
and	CCONJ	and
Gura	PROPN	Gura
was	AUX	be
content	ADJ	content
merely	ADV	merely
to	PART	to
be	AUX	be
near	ADP	near
Tanar	PROPN	Tanar
.	PUNCT	.
Sometimes	ADV	sometimes
she	PRON	she
recalled	VERB	recall
Balal	PROPN	Balal
,	PUNCT	,
her	NOUN	her
brother	NOUN	brother
,	PUNCT	,
for	ADP	for
he	PRON	he
had	AUX	have
been	AUX	be
kind	ADJ	kind
to	ADP	to
her	PRON	she
,	PUNCT	,
but	CCONJ	but
Scurv	PROPN	Scurv
and	CCONJ	and
Sloo	PROPN	Sloo
and	CCONJ	and
Dhung	PROPN	Dhung
she	PRON	she
tried	VERB	try
to	PART	to
forget	VERB	forget
.	PUNCT	.
Thus	ADV	thus
they	PRON	they
were	AUX	be
proceeding	VERB	proceed
,	PUNCT	,
a	DET	a
happy	ADJ	happy
and	CCONJ	and
contented	ADJ	contented
party	NOUN	party
,	PUNCT	,
when	SCONJ	when
,	PUNCT	,
with	ADP	with
the	DET	the
suddenness	NOUN	suddenness
and	CCONJ	and
unexpectedness	NOUN	unexpectedness
of	ADP	of
lightning	NOUN	lightning
out	ADP	out
of	ADP	of
a	DET	a
clear	ADJ	clear
sky	NOUN	sky
,	PUNCT	,
disaster	NOUN	disaster
overwhelmed	VERB	overwhelm
them	PRON	they
.	PUNCT	.
They	PRON	they
had	AUX	have
been	AUX	be
passing	VERB	pass
through	ADP	through
a	DET	a
range	NOUN	range
of	ADP	of
low	ADJ	low
,	PUNCT	,
rocky	ADJ	rocky
hills	NOUN	hill
and	CCONJ	and
were	AUX	be
descending	VERB	descend
a	DET	a
narrow	ADJ	narrow
gorge	NOUN	gorge
on	ADP	on
the	DET	the
Sari	PROPN	Sari
side	NOUN	side
of	ADP	of
the	DET	the
range	NOUN	range
when	SCONJ	when
,	PUNCT	,
turning	VERB	turn
the	DET	the
shoulder	NOUN	shoulder
of	ADP	of
a	DET	a
hill	NOUN	hill
,	PUNCT	,
they	PRON	they
came	VERB	come
face	NOUN	face
to	ADP	to
face	NOUN	face
with	ADP	with
a	DET	a
large	ADJ	large
party	NOUN	party
of	ADP	of
Korsars	PROPN	Korsars
,	PUNCT	,
fully	ADV	fully
a	DET	a
hundred	NUM	hundred
strong	ADJ	strong
.	PUNCT	.
The	DET	the
leaders	NOUN	leader
saw	VERB	see
and	CCONJ	and
recognized	VERB	recognize
them	PRON	they
instantly	ADV	instantly
and	CCONJ	and
a	DET	a
shout	NOUN	shout
of	ADP	of
savage	ADJ	savage
triumph	NOUN	triumph
that	PRON	that
broke	VERB	break
from	ADP	from
their	PRON	their
lips	NOUN	lip
was	AUX	be
taken	VERB	take
up	ADP	up
by	ADP	by
all	DET	all
their	PRON	their
fellows	NOUN	fellow
.	PUNCT	.
David	PROPN	David
,	PUNCT	,
who	PRON	who
was	AUX	be
in	ADP	in
the	DET	the
lead	NOUN	lead
,	PUNCT	,
saw	VERB	see
that	SCONJ	that
resistance	NOUN	resistance
would	AUX	would
be	AUX	be
futile	ADJ	futile
and	CCONJ	and
in	ADP	in
the	DET	the
instant	NOUN	instant
his	PRON	his
plan	NOUN	plan
was	AUX	be
formed	VERB	form
.	PUNCT	.
“	PUNCT	""""
We	PRON	we
must	AUX	must
separate	VERB	separate
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
Tanar	PROPN	Tanar
,	PUNCT	,
you	PRON	you
and	CCONJ	and
Stellara	PROPN	Stellara
go	VERB	go
together	ADV	together
.	PUNCT	.
Ja	PROPN	Ja
,	PUNCT	,
take	VERB	take
Gura	PROPN	Gura
with	ADP	with
you	PRON	you
,	PUNCT	,
and	CCONJ	and
I	PRON	I
shall	AUX	shall
go	VERB	go
in	ADP	in
a	DET	a
different	ADJ	different
direction	NOUN	direction
,	PUNCT	,
for	ADP	for
we	PRON	we
must	AUX	must
not	PART	not
all	ADV	all
be	AUX	be
captured	VERB	capture
.	PUNCT	.
One	PRON	one
,	PUNCT	,
at	ADP	at
least	ADJ	least
,	PUNCT	,
must	AUX	must
escape	VERB	escape
to	PART	to
return	VERB	return
to	ADP	to
Sari	PROPN	Sari
.	PUNCT	.
If	SCONJ	if
it	PRON	it
is	AUX	be
not	PART	not
I	PRON	I
,	PUNCT	,
then	ADV	then
let	VERB	let
the	DET	the
one	NOUN	one
who	PRON	who
wins	VERB	win
through	ADV	through
take	VERB	take
this	DET	this
message	NOUN	message
to	ADP	to
Ghak	PROPN	Ghak
and	CCONJ	and
Perry	PROPN	Perry
.	PUNCT	.
Tell	VERB	tell
Perry	PROPN	Perry
that	SCONJ	that
I	PRON	I
am	AUX	be
positive	ADJ	positive
that	SCONJ	that
I	PRON	I
have	AUX	have
discovered	VERB	discover
that	SCONJ	that
there	PRON	there
is	AUX	be
a	DET	a
polar	ADJ	polar
opening	NOUN	opening
in	ADP	in
the	DET	the
outer	ADJ	outer
crust	NOUN	crust
leading	VERB	lead
into	ADP	into
Pellucidar	PROPN	Pellucidar
and	CCONJ	and
that	SCONJ	that
if	SCONJ	if
he	PRON	he
ever	ADV	ever
gets	VERB	get
in	ADP	in
radio	NOUN	radio
communication	NOUN	communication
with	ADP	with
the	DET	the
outer	ADJ	outer
world	NOUN	world
,	PUNCT	,
he	PRON	he
must	AUX	must
inform	VERB	inform
them	PRON	they
of	ADP	of
this	DET	this
fact	NOUN	fact
.	PUNCT	.
Tell	VERB	tell
Ghak	PROPN	Ghak
to	PART	to
rush	VERB	rush
his	PRON	his
forces	NOUN	force
by	ADP	by
sea	NOUN	sea
on	ADP	on
Korsar	PROPN	Korsar
,	PUNCT	,
as	ADV	as
well	ADV	well
as	ADP	as
by	ADP	by
land	NOUN	land
.	PUNCT	.
And	CCONJ	and
now	ADV	now
,	PUNCT	,
good	INTJ	good
-	PUNCT	-
bye	INTJ	bye
,	PUNCT	,
and	CCONJ	and
each	DET	each
for	ADP	for
himself	PRON	himself
.	PUNCT	.
”	PUNCT	""""
Turning	VERB	turn
in	ADP	in
their	PRON	their
tracks	NOUN	track
the	DET	the
five	NUM	five
fled	VERB	flee
up	ADP	up
the	DET	the
gorge	NOUN	gorge
and	CCONJ	and
being	AUX	be
far	ADV	far
more	ADJ	more
active	ADJ	active
and	CCONJ	and
agile	ADJ	agile
than	ADP	than
the	DET	the
Korsars	PROPN	Korsars
,	PUNCT	,
they	PRON	they
outdistanced	VERB	outdistance
them	PRON	they
,	PUNCT	,
and	CCONJ	and
though	SCONJ	though
the	DET	the
rattle	NOUN	rattle
of	ADP	of
musketry	NOUN	musketry
followed	VERB	follow
them	PRON	they
and	CCONJ	and
bits	NOUN	bit
of	ADP	of
iron	NOUN	iron
and	CCONJ	and
stone	NOUN	stone
fell	VERB	fall
about	ADP	about
them	PRON	they
,	PUNCT	,
or	CCONJ	or
whizzed	VERB	whiz
past	ADP	past
them	PRON	they
,	PUNCT	,
no	DET	no
one	PRON	one
was	AUX	be
struck	VERB	strike
.	PUNCT	.
Tanar	PROPN	Tanar
and	CCONJ	and
Stellara	PROPN	Stellara
found	VERB	find
and	CCONJ	and
followed	VERB	follow
a	DET	a
steep	ADJ	steep
ravine	NOUN	ravine
that	PRON	that
led	VERB	lead
upward	ADV	upward
to	ADP	to
the	DET	the
right	NOUN	right
,	PUNCT	,
and	CCONJ	and
almost	ADV	almost
at	ADP	at
the	DET	the
same	ADJ	same
time	NOUN	time
Ja	PROPN	Ja
and	CCONJ	and
Gura	PROPN	Gura
diverged	VERB	diverge
to	ADP	to
the	DET	the
left	NOUN	left
up	ADP	up
the	DET	the
course	NOUN	course
of	ADP	of
a	DET	a
dry	ADJ	dry
waterway	NOUN	waterway
,	PUNCT	,
while	SCONJ	while
David	PROPN	David
continued	VERB	continue
on	ADP	on
back	ADV	back
up	ADP	up
the	DET	the
main	ADJ	main
gorge	NOUN	gorge
.	PUNCT	.
Almost	ADV	almost
at	ADP	at
the	DET	the
summit	NOUN	summit
and	CCONJ	and
within	ADP	within
the	DET	the
reach	NOUN	reach
of	ADP	of
safety	NOUN	safety
,	PUNCT	,
Tanar	PROPN	Tanar
and	CCONJ	and
Stellara	PROPN	Stellara
found	VERB	find
their	PRON	their
way	NOUN	way
blocked	VERB	block
by	ADP	by
a	DET	a
sheer	ADJ	sheer
cliff	NOUN	cliff
,	PUNCT	,
which	DET	which
,	PUNCT	,
while	SCONJ	while
not	PART	not
more	ADJ	more
than	ADP	than
fifteen	NUM	fifteen
feet	NOUN	foot
in	ADP	in
height	NOUN	height
,	PUNCT	,
was	AUX	be
absolutely	ADV	absolutely
unscalable	ADJ	unscalable
;	PUNCT	;
nor	CCONJ	nor
could	AUX	could
they	PRON	they
find	VERB	find
footing	VERB	foot
upon	SCONJ	upon
the	DET	the
steep	ADJ	steep
ravine	NOUN	ravine
sides	NOUN	side
to	ADP	to
the	DET	the
right	ADJ	right
or	CCONJ	or
left	ADV	left
,	PUNCT	,
and	CCONJ	and
as	ADP	as
they	PRON	they
stood	VERB	stand
there	ADV	there
in	ADP	in
this	DET	this
cul	NOUN	cul
-	PUNCT	-
de	NOUN	de
-	PUNCT	-
sac	NOUN	sac
,	PUNCT	,
their	PRON	their
backs	NOUN	back
to	ADP	to
the	DET	the
wall	NOUN	wall
,	PUNCT	,
a	DET	a
party	NOUN	party
of	ADP	of
twenty	NUM	twenty
or	CCONJ	or
thirty	NUM	thirty
Korsars	PROPN	Korsars
,	PUNCT	,
toiling	VERB	toil
laboriously	ADV	laboriously
up	ADP	up
the	DET	the
ravine	NOUN	ravine
,	PUNCT	,
cut	VERB	cut
off	ADP	off
their	PRON	their
retreat	NOUN	retreat
;	PUNCT	;
nor	CCONJ	nor
was	AUX	be
there	PRON	there
any	DET	any
place	NOUN	place
in	ADP	in
which	DET	which
they	PRON	they
might	AUX	might
hide	VERB	hide
,	PUNCT	,
but	CCONJ	but
instead	ADV	instead
were	AUX	be
compelled	VERB	compel
to	PART	to
stand	VERB	stand
there	ADV	there
in	ADP	in
full	ADJ	full
view	NOUN	view
of	ADP	of
the	DET	the
first	ADJ	first
of	ADP	of
the	DET	the
enemy	NOUN	enemy
that	PRON	that
came	VERB	come
within	ADP	within
sight	NOUN	sight
of	ADP	of
them	PRON	they
,	PUNCT	,
and	CCONJ	and
thus	ADV	thus
with	ADP	with
freedom	NOUN	freedom
already	ADV	already
within	ADP	within
their	PRON	their
grasp	NOUN	grasp
they	PRON	they
fell	VERB	fall
again	ADV	again
into	ADP	into
the	DET	the
hands	NOUN	hand
of	ADP	of
the	DET	the
Korsars	PROPN	Korsars
.	PUNCT	.
And	CCONJ	and
Tanar	PROPN	Tanar
had	AUX	have
been	AUX	be
compelled	VERB	compel
to	PART	to
surrender	VERB	surrender
without	ADP	without
resistance	NOUN	resistance
because	SCONJ	because
he	PRON	he
did	AUX	do
not	PART	not
dare	VERB	dare
risk	VERB	risk
Stellara	PROPN	Stellara
's	PART	's
life	NOUN	life
by	ADP	by
drawing	VERB	draw
the	DET	the
fire	NOUN	fire
of	ADP	of
the	DET	the
enemy	NOUN	enemy
.	PUNCT	.
Many	ADJ	many
of	ADP	of
the	DET	the
Korsars	PROPN	Korsars
were	AUX	be
for	ADP	for
dispatching	VERB	dispatch
Tanar	PROPN	Tanar
immediately	ADV	immediately
,	PUNCT	,
but	CCONJ	but
the	DET	the
officer	NOUN	officer
in	ADP	in
command	NOUN	command
forbade	VERB	forbid
them	PRON	they
for	ADP	for
it	PRON	it
was	AUX	be
The	DET	the
Cid	PROPN	Cid
's	PART	's
orders	NOUN	order
that	SCONJ	that
any	DET	any
of	ADP	of
the	DET	the
prisoners	NOUN	prisoner
that	PRON	that
might	AUX	might
be	AUX	be
recaptured	VERB	recapture
were	AUX	be
to	PART	to
be	AUX	be
returned	VERB	return
alive	ADJ	alive
.	PUNCT	.
“	PUNCT	""""
And	CCONJ	and
furthermore	ADV	furthermore
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
added	VERB	add
,	PUNCT	,
“	PUNCT	""""
Bulf	PROPN	Bulf
is	AUX	be
particularly	ADV	particularly
anxious	ADJ	anxious
to	PART	to
get	VERB	get
this	DET	this
Sarian	PROPN	Sarian
back	PROPN	back
alive	ADJ	alive
.	PUNCT	.
”	PUNCT	""""
During	ADP	during
the	DET	the
long	ADJ	long
march	NOUN	march
back	ADV	back
to	ADP	to
Korsar	PROPN	Korsar
,	PUNCT	,
Tanar	PROPN	Tanar
and	CCONJ	and
Stellara	PROPN	Stellara
learned	VERB	learn
that	SCONJ	that
this	DET	this
was	AUX	be
one	NUM	one
of	ADP	of
several	ADJ	several
parties	NOUN	party
that	PRON	that
The	DET	the
Cid	PROPN	Cid
had	AUX	have
dispatched	VERB	dispatch
in	ADP	in
search	NOUN	search
of	ADP	of
them	PRON	they
with	ADP	with
orders	NOUN	order
never	ADV	never
to	PART	to
return	VERB	return
until	ADP	until
they	PRON	they
had	AUX	have
rescued	VERB	rescue
his	PRON	his
daughter	NOUN	daughter
and	CCONJ	and
captured	VERB	capture
her	PRON	her
abductors	NOUN	abductor
.	PUNCT	.
They	PRON	they
also	ADV	also
had	AUX	have
impressed	VERB	impress
upon	SCONJ	upon
them	PRON	they
the	DET	the
fact	NOUN	fact
that	SCONJ	that
the	DET	the
only	ADJ	only
reason	NOUN	reason
for	ADP	for
The	DET	the
Cid	PROPN	Cid
's	PART	's
insistence	NOUN	insistence
that	SCONJ	that
the	DET	the
prisoners	NOUN	prisoner
be	AUX	be
returned	VERB	return
alive	ADJ	alive
was	AUX	be
because	SCONJ	because
he	PRON	he
and	CCONJ	and
Bulf	PROPN	Bulf
desired	VERB	desire
to	PART	to
mete	VERB	mete
out	ADP	out
to	ADP	to
them	PRON	they
a	DET	a
death	NOUN	death
commensurate	ADJ	commensurate
with	ADP	with
their	PRON	their
crime	NOUN	crime
.	PUNCT	.
During	ADP	during
the	DET	the
long	ADJ	long
march	NOUN	march
back	ADV	back
to	ADP	to
Korsar	PROPN	Korsar
,	PUNCT	,
Tanar	PROPN	Tanar
and	CCONJ	and
Stellara	PROPN	Stellara
were	AUX	be
kept	VERB	keep
apart	ADV	apart
as	ADP	as
a	DET	a
rule	NOUN	rule
,	PUNCT	,
though	SCONJ	though
on	ADP	on
several	ADJ	several
occasions	NOUN	occasion
they	PRON	they
were	AUX	be
able	ADJ	able
to	PART	to
exchange	VERB	exchange
a	DET	a
few	ADJ	few
words	NOUN	word
.	PUNCT	.
“	PUNCT	""""
My	PRON	my
poor	ADJ	poor
Sarian	PROPN	Sarian
,	PUNCT	,
”	PUNCT	""""
said	VERB	say
Stellara	PROPN	Stellara
upon	SCONJ	upon
one	NUM	one
of	ADP	of
these	DET	these
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
wish	VERB	wish
to	ADP	to
God	PROPN	God
that	SCONJ	that
you	PRON	you
had	AUX	have
never	ADV	never
met	VERB	meet
me	PRON	I
for	ADP	for
only	ADV	only
sorrow	NOUN	sorrow
and	CCONJ	and
pain	NOUN	pain
and	CCONJ	and
death	NOUN	death
can	AUX	can
come	VERB	come
of	ADP	of
it	PRON	it
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
I	PRON	I
do	AUX	do
not	PART	not
care	VERB	care
,	PUNCT	,
”	PUNCT	""""
replied	VERB	reply
Tanar	PROPN	Tanar
,	PUNCT	,
“	PUNCT	""""
if	SCONJ	if
I	PRON	I
die	VERB	die
tomorrow	NOUN	tomorrow
,	PUNCT	,
or	CCONJ	or
if	SCONJ	if
they	PRON	they
torture	VERB	torture
me	PRON	I
forever	ADV	forever
,	PUNCT	,
for	ADP	for
no	DET	no
price	NOUN	price
is	AUX	be
too	ADV	too
high	ADJ	high
to	PART	to
pay	VERB	pay
for	ADP	for
the	DET	the
happiness	NOUN	happiness
that	PRON	that
I	PRON	I
have	AUX	have
had	AUX	have
with	ADP	with
you	PRON	you
,	PUNCT	,
Stellara	PROPN	Stellara
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Ah	INTJ	ah
,	PUNCT	,
but	CCONJ	but
they	PRON	they
will	AUX	will
torture	VERB	torture
you	PRON	you
—	PUNCT	—
that	DET	that
is	AUX	be
what	PRON	what
wrings	VERB	wring
my	PRON	my
heart	NOUN	heart
,	PUNCT	,
”	PUNCT	""""
cried	VERB	cry
the	DET	the
girl	NOUN	girl
.	PUNCT	.
“	PUNCT	""""
Take	VERB	take
your	PRON	your
life	NOUN	life
yourself	PRON	yourself
,	PUNCT	,
Tanar	PROPN	Tanar
.	PUNCT	.
Do	AUX	do
not	PART	not
let	VERB	let
them	PRON	they
get	VERB	get
you	PRON	you
.	PUNCT	.
I	PRON	I
know	VERB	know
them	PRON	they
and	CCONJ	and
I	PRON	I
know	VERB	know
their	PRON	their
methods	NOUN	method
and	CCONJ	and
I	PRON	I
would	AUX	would
rather	ADV	rather
kill	VERB	kill
you	PRON	you
with	ADP	with
my	PRON	my
own	ADJ	own
hands	NOUN	hand
than	ADP	than
see	VERB	see
you	PRON	you
fall	VERB	fall
into	ADP	into
their	PRON	their
clutches	NOUN	clutch
.	PUNCT	.
The	DET	the
Cid	PROPN	Cid
is	AUX	be
a	DET	a
beast	NOUN	beast
,	PUNCT	,
and	CCONJ	and
Bulf	PROPN	Bulf
is	AUX	be
worse	ADJ	bad
than	ADP	than
Bohar	PROPN	Bohar
the	DET	the
Bloody	PROPN	Bloody
.	PUNCT	.
I	PRON	I
shall	AUX	shall
never	ADV	never
be	AUX	be
his	PRON	his
mate	NOUN	mate
;	PUNCT	;
of	ADP	of
that	DET	that
you	PRON	you
may	AUX	may
be	AUX	be
sure	ADJ	sure
,	PUNCT	,
and	CCONJ	and
if	SCONJ	if
you	PRON	you
die	VERB	die
by	ADP	by
your	PRON	your
own	ADJ	own
hand	NOUN	hand
I	PRON	I
shall	AUX	shall
follow	VERB	follow
you	PRON	you
shortly	ADV	shortly
.	PUNCT	.
And	CCONJ	and
if	SCONJ	if
there	PRON	there
is	AUX	be
a	DET	a
life	NOUN	life
after	ADP	after
this	DET	this
,	PUNCT	,
as	ADP	as
the	DET	the
ancestors	NOUN	ancestor
of	ADP	of
the	DET	the
Korsars	PROPN	Korsars
taught	VERB	teach
them	PRON	they
,	PUNCT	,
then	ADV	then
we	PRON	we
shall	AUX	shall
meet	VERB	meet
again	ADV	again
where	SCONJ	where
all	DET	all
is	AUX	be
peace	NOUN	peace
and	CCONJ	and
beauty	NOUN	beauty
and	CCONJ	and
love	NOUN	love
.	PUNCT	.
”	PUNCT	""""
The	DET	the
Sarian	PROPN	Sarian
shook	VERB	shake
his	PRON	his
head	NOUN	head
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
know	VERB	know
what	PRON	what
is	AUX	be
here	ADV	here
in	ADP	in
this	DET	this
life	NOUN	life
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
“	PUNCT	""""
and	CCONJ	and
I	PRON	I
do	AUX	do
not	PART	not
know	VERB	know
what	PRON	what
is	AUX	be
there	ADV	there
in	ADP	in
the	DET	the
other	ADJ	other
.	PUNCT	.
I	PRON	I
shall	AUX	shall
cling	VERB	cling
to	ADP	to
this	DET	this
,	PUNCT	,
and	CCONJ	and
you	PRON	you
must	AUX	must
cling	VERB	cling
to	ADP	to
it	PRON	it
until	ADP	until
some	DET	some
other	ADJ	other
hand	NOUN	hand
than	ADP	than
ours	ADJ	ours
takes	VERB	take
it	PRON	it
from	ADP	from
us	PRON	we
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
But	CCONJ	but
they	PRON	they
will	AUX	will
torture	VERB	torture
you	PRON	you
so	ADV	so
horribly	ADV	horribly
,	PUNCT	,
”	PUNCT	""""
she	PRON	she
moaned	VERB	moan
.	PUNCT	.
“	PUNCT	""""
No	DET	no
torture	NOUN	torture
can	AUX	can
kill	VERB	kill
the	DET	the
happiness	NOUN	happiness
of	ADP	of
our	PRON	our
love	NOUN	love
,	PUNCT	,
Stellara	PROPN	Stellara
,	PUNCT	,
”	PUNCT	""""
said	VERB	say
the	DET	the
man	NOUN	man
,	PUNCT	,
and	CCONJ	and
then	ADV	then
guards	NOUN	guard
separated	VERB	separate
them	PRON	they
and	CCONJ	and
they	PRON	they
plodded	VERB	plod
on	ADP	on
across	ADP	across
the	DET	the
weary	ADJ	weary
,	PUNCT	,
interminable	ADJ	interminable
miles	NOUN	mile
.	PUNCT	.
How	SCONJ	how
different	ADJ	different
the	DET	the
country	NOUN	country
looked	VERB	look
through	ADP	through
eyes	NOUN	eye
of	ADP	of
despair	NOUN	despair
and	CCONJ	and
sorrow	NOUN	sorrow
from	ADP	from
the	DET	the
sunlit	ADJ	sunlit
paradise	NOUN	paradise
that	PRON	that
they	PRON	they
had	AUX	have
seen	VERB	see
when	SCONJ	when
they	PRON	they
journeyed	VERB	journey
through	ADP	through
it	PRON	it
,	PUNCT	,
hand	NOUN	hand
in	ADP	in
hand	NOUN	hand
with	ADP	with
freedom	NOUN	freedom
and	CCONJ	and
love	NOUN	love
.	PUNCT	.
But	CCONJ	but
at	ADP	at
last	ADV	last
the	DET	the
long	ADJ	long
,	PUNCT	,
cruel	ADJ	cruel
journey	NOUN	journey
was	AUX	be
over	ADV	over
,	PUNCT	,
a	DET	a
fitting	ADJ	fitting
prelude	NOUN	prelude
to	ADP	to
its	PRON	its
cruel	ADJ	cruel
ending	NOUN	ending
,	PUNCT	,
for	ADP	for
at	ADP	at
the	DET	the
palace	NOUN	palace
gate	NOUN	gate
Stellara	PROPN	Stellara
and	CCONJ	and
Tanar	PROPN	Tanar
were	AUX	be
separated	VERB	separate
.	PUNCT	.
She	PRON	she
was	AUX	be
escorted	VERB	escort
to	ADP	to
her	PRON	her
quarters	NOUN	quarter
by	ADP	by
female	ADJ	female
attendants	NOUN	attendant
whom	PRON	whom
she	PRON	she
recognized	VERB	recognize
as	ADP	as
being	AUX	be
virtually	ADV	virtually
her	PRON	her
guards	NOUN	guard
and	CCONJ	and
keepers	NOUN	keeper
,	PUNCT	,
while	SCONJ	while
Tanar	PROPN	Tanar
was	AUX	be
conducted	VERB	conduct
directly	ADV	directly
into	ADP	into
the	DET	the
presence	NOUN	presence
of	ADP	of
The	DET	the
Cid	PROPN	Cid
.	PUNCT	.
As	ADP	as
he	PRON	he
entered	VERB	enter
the	DET	the
room	NOUN	room
he	PRON	he
saw	VERB	see
the	DET	the
glowering	VERB	glower
face	NOUN	face
of	ADP	of
the	DET	the
Korsar	PROPN	Korsar
Chieftain	NOUN	chieftain
,	PUNCT	,
and	CCONJ	and
standing	VERB	stand
below	ADP	below
the	DET	the
dais	NOUN	dais
,	PUNCT	,
just	ADV	just
in	ADP	in
front	NOUN	front
of	ADP	of
him	PRON	he
,	PUNCT	,
was	AUX	be
Bulf	PROPN	Bulf
,	PUNCT	,
whom	PRON	whom
he	PRON	he
had	AUX	have
seen	VERB	see
but	CCONJ	but
once	ADV	once
before	ADV	before
,	PUNCT	,
but	CCONJ	but
whose	DET	whose
face	NOUN	face
no	DET	no
man	NOUN	man
could	AUX	could
ever	ADV	ever
forget	VERB	forget
.	PUNCT	.
But	CCONJ	but
there	PRON	there
was	AUX	be
another	DET	another
